EMIT DAT file ExportSoftware:dsQC-1.2.111.59327_6d8f6eac Exported:20241127T020422Z
DATATYPE:TEM CONFIG:Loupe LINE:MULTI COMPANY:Flinders PROSPECT:Elliston TENEMENT:Elliston GRID:UTM DATUM:WGS84 ZONE:53Sth LINEFLIP:0 SAMPLERATE:504000 STACKS:300 RX_SERIAL:10003 RX_SW_VER:1.0.70.59325 FREQ:75.0000 CURRENT:20 TURNOFF:0.0089999999999999993 TX_MOMENT:94.423708796294846 VLF_FILTER:NWC WINSCHEME:Loupe SENSORNAME:Loupe_TEM-3_Coil SENSORCLASS:Coil SENSORDELAY:4.5800000000000001 SENSOR_OFFSET_ALONG:-10.550000000000001 SENSOR_OFFSET_ACROSS:0 SENSOR_OFFSET_HEIGHT:-0.23999999999999999 SENSOR_CALIBRATION:Loupe12B-20240507T000000.000000000Z UNITS:nV/Am4 GAIN:10 POWERFREQ:50Hz 
/WINSCHEME:Loupe
/TIMESSTART(ms)=0.00198,0.00397,0.00595,0.00794,0.00992,0.01190,0.01786,0.02381,0.03175,0.04365,0.05754,0.07738,0.10317,0.13690,0.18254,0.24405,0.32341,0.43056,0.57341,0.76389,1.01587,1.35119,1.79960,2.39286,3.18254,4.23214,5.63095,7.48810,9.96032,13.24603,17.61905,23.43254,31.16667,41.45238,55.13095,73.32540,97.52183,129.70437,172.50794,229.43452,305.14881
/TIMESEND(ms)=0.00595,0.00794,0.00992,0.01190,0.01389,0.01984,0.02579,0.03571,0.04762,0.06349,0.08135,0.10913,0.14683,0.19246,0.25794,0.34325,0.45833,0.61310,0.81349,1.08333,1.44048,1.91667,2.54762,3.38889,4.50794,5.99603,7.97619,10.60913,14.11111,18.76587,24.96032,33.19643,44.15278,58.72421,78.10317,103.87698,138.15675,183.74802,244.38690,325.03373,432.29563
/VLF_FILTER=NWC,19800.00,200.00,[ 21.816325S 114.165460E 8000.0km]
 FID  ACQ  ACQ_RDG                   ACQ_TIME                       TIME           TS     EAST     NORTH  HEIGHT                   GPS_TIME  GPS_EAST  GPS_NORTH  GPS_HEIGHT  TX_EAST  TX_NORTH  TX_HEIGHT  RX_EAST  RX_NORTH  RX_HEIGHT  ADC C     DC_OFFSET       PRIMARY    NOISE    POWERAMPL  POWERPHASE  NCH          CH01          CH02          CH03          CH04          CH05          CH06          CH07        CH08        CH09       CH10       CH11       CH12       CH13       CH14       CH15       CH16      CH17      CH18      CH19      CH20      CH21      CH22      CH23
1206  5.0     99.0 20241126T235803.279005952Z 20241126T235943.000000000Z 1732665583.0 489359.5 6277837.7    14.4 20241126T235944.000000000Z  489363.1  6277833.6        15.2 489362.8 6277834.1       14.3 489356.2 6277841.3       14.4  1.1 X -1.137179e-03  -6178.537274 0.000013 6.595231e-05    1.281415 23.0    562.549808    534.847469    315.751248    155.956789     81.726175     35.779321     15.196526    7.221849    3.491021   1.466935   1.283616   0.618360   0.583338   0.252596   0.089850   0.035002 -0.005890  0.053682  0.037884  0.008573  0.026673 -0.001479 -0.022387
1206  5.0     99.0 20241126T235803.279005952Z 20241126T235943.000000000Z 1732665583.0 489359.5 6277837.7    14.4 20241126T235944.000000000Z  489363.1  6277833.6        15.2 489362.8 6277834.1       14.3 489356.2 6277841.3       14.4  1.2 Y  3.859386e-05    -12.547571 0.000008 1.037849e-04    1.967869 23.0     20.707460    -24.929965    -37.880790    -18.580753     -5.835627     -1.039038      0.543463   -0.998589   -2.068907  -0.256802  -0.221655   0.025121   0.051163   0.209691  -0.060136   0.038601 -0.003850 -0.015232  0.147156  0.090393  0.078423  0.063755  0.125470
1206  5.0     99.0 20241126T235803.279005952Z 20241126T235943.000000000Z 1732665583.0 489359.5 6277837.7    14.4 20241126T235944.000000000Z  489363.1  6277833.6        15.2 489362.8 6277834.1       14.3 489356.2 6277841.3       14.4  1.3 Z -2.021794e-03 -13322.445814 0.000008 1.258803e-04   -1.880218 23.0    454.465982    543.087369    390.316496    230.838110    139.521409     70.621108     32.402691   16.522058    8.577253   4.594756   2.772798   1.737214   0.951544   0.796101   0.521740   0.362071  0.259693  0.145360  0.079422  0.009607 -0.008979 -0.000415 -0.055768
1207  5.0    100.0 20241126T235803.279005952Z 20241126T235944.000000000Z 1732665584.0 489360.1 6277837.0    14.4 20241126T235945.000000000Z  489363.6  6277832.8        15.2 489363.3 6277833.3       14.4 489356.9 6277840.7       14.4  1.1 X -5.305773e-04  -4899.762534 0.000012 4.681381e-05    1.181551 23.0    549.938681    520.167374    307.473720    152.748235     80.602627     35.693277     14.819608    7.277216    3.568328   1.499361   1.200035   0.624940   0.550212   0.264491   0.140761   0.031272 -0.041244  0.022659  0.048938  0.012001 -0.004931 -0.005627 -0.028910
1207  5.0    100.0 20241126T235803.279005952Z 20241126T235944.000000000Z 1732665584.0 489360.1 6277837.0    14.4 20241126T235945.000000000Z  489363.6  6277832.8        15.2 489363.3 6277833.3       14.4 489356.9 6277840.7       14.4  1.2 Y  1.318346e-03     47.231414 0.000008 1.237141e-04    1.980931 23.0     15.819302    -24.589918    -35.098669    -16.487697     -4.667398     -0.324207      0.332139   -1.171342   -1.601271  -0.040282  -0.201263   0.099072  -0.150762   0.147405  -0.141471   0.045723 -0.054875 -0.107329  0.053329  0.139809  0.060468  0.036817  0.125392
1207  5.0    100.0 20241126T235803.279005952Z 20241126T235944.000000000Z 1732665584.0 489360.1 6277837.0    14.4 20241126T235945.000000000Z  489363.6  6277832.8        15.2 489363.3 6277833.3       14.4 489356.9 6277840.7       14.4  1.3 Z -2.229916e-03 -13263.558155 0.000008 1.432827e-04   -1.792874 23.0    438.576987    535.146280    388.658943    231.123225    139.833058     70.518741     32.556521   16.469395    8.801836   4.569731   2.854055   1.772652   1.020054   0.838846   0.599321   0.429553  0.337824  0.197538  0.123029  0.037757  0.028957  0.040795 -0.032357
1208  5.0    101.0 20241126T235803.279005952Z 20241126T235945.000000000Z 1732665585.0 489360.8 6277836.3    14.4 20241126T235946.000000000Z  489364.0  6277831.9        15.2 489363.8 6277832.5       14.4 489357.7 6277840.2       14.4  1.1 X -2.146280e-04  -3224.316517 0.000011 5.711239e-05    1.276684 23.0    527.134139    496.844600    292.635632    144.882982     76.432809     34.245208     14.593700    7.230562    3.623479   1.383380   1.119138   0.647949   0.372408   0.373329   0.153569   0.066375 -0.020367 -0.022300  0.039864  0.054395  0.034266  0.023644  0.005617
1208  5.0    101.0 20241126T235803.279005952Z 20241126T235945.000000000Z 1732665585.0 489360.8 6277836.3    14.4 20241126T235946.000000000Z  489364.0  6277831.9        15.2 489363.8 6277832.5       14.4 489357.7 6277840.2       14.4  1.2 Y  2.042715e-04    187.374124 0.000008 1.447867e-04    1.970696 23.0     54.511498      1.757454    -21.537301    -10.885847     -2.537957      0.632027      1.205730   -0.615063   -1.347171   0.102263   0.024069   0.177138   0.028850   0.229301   0.121023   0.125767 -0.020167 -0.110555  0.013798  0.048266 -0.011467  0.061652 -0.000368
1208  5.0    101.0 20241126T235803.279005952Z 20241126T235945.000000000Z 1732665585.0 489360.8 6277836.3    14.4 20241126T235946.000000000Z  489364.0  6277831.9        15.2 489363.8 6277832.5       14.4 489357.7 6277840.2       14.4  1.3 Z -1.658575e-03 -13374.960263 0.000007 1.474414e-04   -1.731933 23.0    434.014791    537.676682    392.782111    234.241804    141.606011     71.095042     32.576865   16.432796    8.804547   4.685333   2.909682   1.783105   1.095352   0.778469   0.515890   0.345717  0.254631  0.197289  0.140094  0.071032  0.065096 -0.008765 -0.000749
1209  5.0    102.0 20241126T235803.279005952Z 20241126T235946.000000000Z 1732665586.0 489361.3 6277835.6    14.4 20241126T235947.000000000Z  489364.2  6277831.0        15.2 489364.1 6277831.5       14.4 489358.6 6277839.6       14.5  1.1 X -9.012927e-04  -3191.462002 0.000010 6.963635e-05    1.286531 23.0    539.032489    502.483424    295.203283    147.034841     78.073994     34.877999     15.054657    7.446120    3.589827   1.564785   1.131551   0.548712   0.403615   0.293984   0.164656   0.088129  0.005141  0.007817  0.053166  0.059288  0.024332  0.007865 -0.013826
1209  5.0    102.0 20241126T235803.279005952Z 20241126T235946.000000000Z 1732665586.0 489361.3 6277835.6    14.4 20241126T235947.000000000Z  489364.2  6277831.0        15.2 489364.1 6277831.5       14.4 489358.6 6277839.6       14.5  1.2 Y -4.044947e-04    476.868294 0.000009 1.403285e-04    2.056350 23.0     85.092922     19.818370    -13.049425     -8.409946     -3.284063     -0.240635      0.878441   -0.610403   -2.313045  -0.178558   0.052122  -0.131080   0.078396   0.046089  -0.036481   0.067102 -0.062772 -0.174496 -0.031851  0.009109 -0.056507  0.062988 -0.044348
1209  5.0    102.0 20241126T235803.279005952Z 20241126T235946.000000000Z 1732665586.0 489361.3 6277835.6    14.4 20241126T235947.000000000Z  489364.2  6277831.0        15.2 489364.1 6277831.5       14.4 489358.6 6277839.6       14.5  1.3 Z -1.800026e-03 -13264.239903 0.000007 1.385209e-04   -1.631113 23.0    415.765301    519.033478    382.512049    230.032999    139.910591     70.822701     32.788451   16.476178    8.651451   4.754195   2.904684   1.899732   1.207043   0.826559   0.542133   0.358483  0.240106  0.151694  0.144913  0.058870  0.068721 -0.016037  0.028840
1210  5.0    103.0 20241126T235803.279005952Z 20241126T235947.000000000Z 1732665587.0 489361.9 6277834.6    14.4 20241126T235948.000000000Z  489364.5  6277829.8        15.1 489364.4 6277830.4       14.3 489359.4 6277838.8       14.5  1.1 X -1.113267e-03  -3123.088671 0.000009 4.204353e-05    1.033735 23.0    540.002529    501.915360    295.880020    148.690691     79.526399     35.542977     15.290092    7.266453    3.478141   1.648746   1.071922   0.483949   0.402388   0.254756   0.123494   0.100932 -0.018413 -0.005109  0.043805  0.022965 -0.012021 -0.020738 -0.025100
1210  5.0    103.0 20241126T235803.279005952Z 20241126T235947.000000000Z 1732665587.0 489361.9 6277834.6    14.4 20241126T235948.000000000Z  489364.5  6277829.8        15.1 489364.4 6277830.4       14.3 489359.4 6277838.8       14.5  1.2 Y  1.457234e-04    553.452115 0.000009 1.222367e-04    2.248853 23.0     93.170604     26.935017     -7.707903     -5.293516     -1.639962      0.258023      0.774085   -0.748799   -2.239980  -0.367285  -0.179837  -0.255299   0.076509  -0.026554  -0.205346  -0.031391 -0.039880 -0.123799 -0.024601  0.044484 -0.020804 -0.060734 -0.069933
1210  5.0    103.0 20241126T235803.279005952Z 20241126T235947.000000000Z 1732665587.0 489361.9 6277834.6    14.4 20241126T235948.000000000Z  489364.5  6277829.8        15.1 489364.4 6277830.4       14.3 489359.4 6277838.8       14.5  1.3 Z -2.076770e-03 -13206.037986 0.000007 1.439221e-04   -1.511137 23.0    395.858503    504.218837    376.428202    228.104688    139.438028     70.935115     32.710619   16.616814    8.789630   4.727092   2.996062   1.863269   1.212041   0.820145   0.549466   0.397364  0.262406  0.123477  0.091946  0.034736  0.018574  0.034772  0.028338
1211  5.0    104.0 20241126T235803.279005952Z 20241126T235948.000000000Z 1732665588.0 489362.4 6277833.6    14.4 20241126T235949.000000000Z  489364.9  6277828.8        15.0 489364.7 6277829.3       14.3 489360.1 6277838.0       14.5  1.1 X -5.194305e-04  -2716.605215 0.000009 4.510519e-05    1.178144 23.0    521.697942    496.182343    297.718153    151.789890     82.619844     37.360287     15.989608    7.688660    3.565924   1.791276   1.160953   0.580593   0.360433   0.339949   0.150893   0.086679 -0.046002  0.021132  0.038184  0.026507  0.024895  0.003439  0.004169
1211  5.0    104.0 20241126T235803.279005952Z 20241126T235948.000000000Z 1732665588.0 489362.4 6277833.6    14.4 20241126T235949.000000000Z  489364.9  6277828.8        15.0 489364.7 6277829.3       14.3 489360.1 6277838.0       14.5  1.2 Y  5.628886e-04    479.913489 0.000008 1.189800e-04    2.424121 23.0    129.754895     59.969576     11.263126      3.086163      2.357800      1.297414      0.803267   -0.679724   -1.667891  -0.382124  -0.197555  -0.187630  -0.046462   0.093836  -0.107102  -0.005462  0.010468 -0.032985  0.020081  0.028260  0.012931 -0.044920 -0.016439
1211  5.0    104.0 20241126T235803.279005952Z 20241126T235948.000000000Z 1732665588.0 489362.4 6277833.6    14.4 20241126T235949.000000000Z  489364.9  6277828.8        15.0 489364.7 6277829.3       14.3 489360.1 6277838.0       14.5  1.3 Z -1.878813e-03 -12924.860319 0.000008 1.374705e-04   -1.369227 23.0    364.968309    475.826786    362.292459    222.562641    136.651815     69.724509     32.090556   16.582934    8.796313   4.570799   2.932706   1.799601   1.144768   0.801719   0.521516   0.379237  0.261276  0.107909  0.089495  0.054008 -0.004621  0.024691 -0.003368
1212  5.0    105.0 20241126T235803.279005952Z 20241126T235949.000000000Z 1732665589.0 489363.0 6277832.7    14.4 20241126T235950.000000000Z  489365.4  6277827.8        15.1 489365.1 6277828.3       14.2 489360.8 6277837.1       14.6  1.1 X -2.877745e-05  -2871.711412 0.000011 2.614580e-05    1.013691 23.0    528.573709    506.384988    307.758235    159.102224     87.801293     40.420294     17.062250    8.253225    4.062178   3.461021   1.392798  -0.809796   1.942437  -0.101330   0.409874   0.057784  0.021549 -0.022957  0.001617  0.043416  0.015242 -0.010654  0.008609
1212  5.0    105.0 20241126T235803.279005952Z 20241126T235949.000000000Z 1732665589.0 489363.0 6277832.7    14.4 20241126T235950.000000000Z  489365.4  6277827.8        15.1 489365.1 6277828.3       14.2 489360.8 6277837.1       14.6  1.2 Y  9.467152e-04    599.618875 0.000013 1.323081e-04    2.468478 23.0    119.154127     41.641684      1.223235     -2.624215     -1.616850     -0.800843     -1.445982   -1.909860   -1.857473   4.092188   0.035000  -4.583744   4.387184  -1.211303   0.572564   0.041770 -0.059385 -0.205154 -0.204952  0.001020 -0.016145 -0.026592 -0.026534
1212  5.0    105.0 20241126T235803.279005952Z 20241126T235949.000000000Z 1732665589.0 489363.0 6277832.7    14.4 20241126T235950.000000000Z  489365.4  6277827.8        15.1 489365.1 6277828.3       14.2 489360.8 6277837.1       14.6  1.3 Z -1.620287e-03 -12073.458088 0.000007 1.578753e-04   -1.243909 23.0    310.977118    424.297454    332.824409    209.314978    130.568470     67.068461     31.184020   16.325224    8.556993   4.360595   2.785942   2.358810   0.909904   0.862579   0.483640   0.306062  0.245387  0.154312  0.143496  0.060948  0.027665  0.042518  0.013367
1213  5.0    106.0 20241126T235803.279005952Z 20241126T235950.000000000Z 1732665590.0 489363.6 6277831.8    14.5 20241126T235951.000000000Z  489365.7  6277826.8        15.0 489365.5 6277827.3       14.2 489361.6 6277836.3       14.7  1.1 X  1.395453e-04  -3230.631023 0.000011 5.110827e-05    1.656075 23.0    533.012551    523.011814    326.149854    171.854963     95.542583     45.337075     19.804623    9.453412    4.634558   3.949059   1.704846  -0.703934   2.123962  -0.032024   0.407771   0.073463  0.047596 -0.051506 -0.018479  0.013228  0.017818 -0.031901 -0.002795
1213  5.0    106.0 20241126T235803.279005952Z 20241126T235950.000000000Z 1732665590.0 489363.6 6277831.8    14.5 20241126T235951.000000000Z  489365.7  6277826.8        15.0 489365.5 6277827.3       14.2 489361.6 6277836.3       14.7  1.2 Y  5.526070e-04    830.123376 0.000012 1.446144e-04    2.525118 23.0    149.976701     72.086442     22.398065      7.881534      1.656342     -0.285524     -1.399018   -1.849512   -1.359289   4.202324   0.025521  -4.374411   4.530687  -1.105289   0.714744   0.058083  0.038001 -0.085865 -0.118708  0.007963  0.062028  0.016850  0.044956
1213  5.0    106.0 20241126T235803.279005952Z 20241126T235950.000000000Z 1732665590.0 489363.6 6277831.8    14.5 20241126T235951.000000000Z  489365.7  6277826.8        15.0 489365.5 6277827.3       14.2 489361.6 6277836.3       14.7  1.3 Z -1.255136e-03 -11637.038943 0.000007 1.426187e-04   -1.067435 23.0    241.642940    352.078789    289.013085    188.648455    120.580462     62.987260     29.392554   15.402042    8.026143   4.099671   2.526322   2.143170   0.751079   0.727531   0.426999   0.283140  0.187228  0.133071  0.108965  0.044277  0.013628  0.032359 -0.011931
1214  5.0    107.0 20241126T235803.279005952Z 20241126T235951.000000000Z 1732665591.0 489364.1 6277830.8    14.5 20241126T235952.000000000Z  489366.1  6277825.7        14.9 489365.9 6277826.2       14.2 489362.2 6277835.4       14.8  1.1 X -6.617011e-04  -2892.751189 0.000010 6.995011e-05    1.773617 23.0    525.910037    524.303677    330.315196    176.309038     98.995278     46.611820     20.600098    9.895559    4.816630   2.676249   1.737443   0.888167   0.618460   0.455433   0.206274   0.066476  0.067471  0.059607  0.076109  0.048824  0.029338  0.014717  0.012024
1214  5.0    107.0 20241126T235803.279005952Z 20241126T235951.000000000Z 1732665591.0 489364.1 6277830.8    14.5 20241126T235952.000000000Z  489366.1  6277825.7        14.9 489365.9 6277826.2       14.2 489362.2 6277835.4       14.8  1.2 Y  1.457391e-04    929.192615 0.000009 1.456779e-04    2.711249 23.0    178.802027    104.906863     42.296113     17.011624      4.890955     -0.180938     -0.625408   -1.113434   -1.368856  -0.178267  -0.107882   0.234552   0.178012   0.268641   0.095738   0.097295  0.121438  0.119671  0.082002  0.119490  0.082347  0.059099  0.076010
1214  5.0    107.0 20241126T235803.279005952Z 20241126T235951.000000000Z 1732665591.0 489364.1 6277830.8    14.5 20241126T235952.000000000Z  489366.1  6277825.7        14.9 489365.9 6277826.2       14.2 489362.2 6277835.4       14.8  1.3 Z -1.759260e-03 -11871.827137 0.000007 1.297639e-04   -0.819987 23.0    211.121926    319.431296    268.664418    178.154498    115.134182     60.953928     28.681083   14.891983    7.799546   4.218923   2.543145   1.530094   0.971909   0.618204   0.458188   0.307645  0.215632  0.122462  0.075297  0.007826 -0.000311  0.002239 -0.020084
1215  5.0    108.0 20241126T235803.279005952Z 20241126T235952.000000000Z 1732665592.0 489364.6 6277829.8    14.5 20241126T235953.000000000Z  489366.8  6277824.8        14.9 489366.5 6277825.2       14.1 489362.7 6277834.4       14.9  1.1 X -1.447753e-03  -1585.708836 0.000010 5.846884e-05    1.496742 23.0    529.169796    509.364284    311.609537    163.249639     90.823741     41.896067     17.906563    8.598957    4.519270   2.081294   1.348527   0.715788   0.477225   0.371137   0.250943   0.095264  0.086186  0.080032  0.075838  0.009615  0.011896  0.035926 -0.011809
1215  5.0    108.0 20241126T235803.279005952Z 20241126T235952.000000000Z 1732665592.0 489364.6 6277829.8    14.5 20241126T235953.000000000Z  489366.8  6277824.8        14.9 489366.5 6277825.2       14.1 489362.7 6277834.4       14.9  1.2 Y  4.135735e-04   1105.125727 0.000009 1.360129e-04    2.987599 23.0    109.933096     46.590321      9.693382      0.184907     -4.652364     -4.241901     -2.021967   -1.879483   -1.769672  -0.080590  -0.384513   0.062397  -0.009470   0.038238  -0.086676   0.049717  0.007317 -0.024765 -0.020504  0.020597 -0.013838  0.007253 -0.014691
1215  5.0    108.0 20241126T235803.279005952Z 20241126T235952.000000000Z 1732665592.0 489364.6 6277829.8    14.5 20241126T235953.000000000Z  489366.8  6277824.8        14.9 489366.5 6277825.2       14.1 489362.7 6277834.4       14.9  1.3 Z -2.441452e-03 -12190.436577 0.000007 1.324439e-04   -0.607033 23.0    230.201822    344.551117    284.017030    185.039046    118.706843     62.863604     29.770993   15.514274    8.164660   4.510992   2.731699   1.743762   1.122721   0.807711   0.534305   0.331383  0.229300  0.159368  0.091441  0.069140  0.033675  0.010896  0.021613
1216  5.0    109.0 20241126T235803.279005952Z 20241126T235953.000000000Z 1732665593.0 489365.2 6277828.8    14.5 20241126T235954.000000000Z  489367.4  6277823.8        14.9 489367.1 6277824.3       14.1 489363.3 6277833.4       15.0  1.1 X -1.973857e-03  -1681.779853 0.000010 4.450064e-05    0.972383 23.0    533.509913    490.852582    286.315555    143.076265     76.482085     34.548697     14.171216    6.906412    3.399736   1.242498   0.981931   0.514879   0.320891   0.228460   0.096670   0.012020  0.080682  0.095684  0.036925 -0.014592  0.043820 -0.026508 -0.034452
1216  5.0    109.0 20241126T235803.279005952Z 20241126T235953.000000000Z 1732665593.0 489365.2 6277828.8    14.5 20241126T235954.000000000Z  489367.4  6277823.8        14.9 489367.1 6277824.3       14.1 489363.3 6277833.4       15.0  1.2 Y -2.281984e-04    841.879362 0.000010 1.266054e-04    3.080209 23.0     57.564840     -1.848645    -21.262844    -15.147849    -11.008429     -5.962783     -2.386526   -2.015774   -1.703164  -0.217941  -0.220409  -0.061913  -0.066764   0.041445  -0.095229   0.165358 -0.026102 -0.030083  0.015366 -0.031190  0.007979 -0.029992 -0.058096
1216  5.0    109.0 20241126T235803.279005952Z 20241126T235953.000000000Z 1732665593.0 489365.2 6277828.8    14.5 20241126T235954.000000000Z  489367.4  6277823.8        14.9 489367.1 6277824.3       14.1 489363.3 6277833.4       15.0  1.3 Z -2.595525e-03 -12536.985878 0.000008 1.435986e-04   -0.528258 23.0    309.872521    420.563206    326.210842    204.113276    127.703948     66.491524     31.075864   16.145612    8.520748   4.636336   2.833058   1.870520   1.148932   0.843270   0.538268   0.368712  0.216611  0.092122  0.078282  0.078540 -0.013143  0.018156  0.041009
1217  5.0    110.0 20241126T235803.279005952Z 20241126T235954.000000000Z 1732665594.0 489365.7 6277828.1    14.6 20241126T235955.000000000Z  489367.9  6277823.1        15.1 489367.6 6277823.5       14.2 489363.7 6277832.6       14.9  1.1 X -1.329627e-03  -2234.130648 0.000009 2.069901e-05    0.562175 23.0    529.175517    484.900398    276.137761    133.244658     69.158100     30.267918     12.371617    5.857400    2.750316   1.150229   1.051489   0.360472   0.309419   0.198471   0.115525   0.054622  0.061137  0.013378 -0.039580  0.008915  0.053927  0.001672  0.040080
1217  5.0    110.0 20241126T235803.279005952Z 20241126T235954.000000000Z 1732665594.0 489365.7 6277828.1    14.6 20241126T235955.000000000Z  489367.9  6277823.1        15.1 489367.6 6277823.5       14.2 489363.7 6277832.6       14.9  1.2 Y -9.782464e-04    -66.935810 0.000009 1.164768e-04    3.103043 23.0     81.074013     10.558139    -26.251580    -18.026031     -7.354758     -2.236887     -0.051472   -0.972750   -1.427508   0.017127  -0.204568   0.037511  -0.032025   0.160629  -0.064111   0.152960 -0.043032 -0.068781 -0.009953 -0.011497 -0.004681 -0.083139 -0.052469
1217  5.0    110.0 20241126T235803.279005952Z 20241126T235954.000000000Z 1732665594.0 489365.7 6277828.1    14.6 20241126T235955.000000000Z  489367.9  6277823.1        15.1 489367.6 6277823.5       14.2 489363.7 6277832.6       14.9  1.3 Z -2.015244e-03 -13298.364292 0.000008 1.568661e-04   -0.540009 23.0    376.348198    475.011647    352.486634    214.575387    132.655104     68.200500     31.734603   16.297205    8.726363   4.618637   2.882658   1.866763   1.141994   0.834503   0.538980   0.387011  0.228767  0.157890  0.152718  0.073993 -0.008209  0.013752  0.009151
1218  5.0    111.0 20241126T235803.279005952Z 20241126T235955.000000000Z 1732665595.0 489366.0 6277827.2    14.6 20241126T235956.000000000Z  489368.3  6277822.2        15.2 489368.0 6277822.7       14.3 489364.0 6277831.7       14.9  1.1 X -1.618916e-04  -4164.707996 0.000011 5.245196e-05    1.342786 23.0    547.720304    497.998335    280.692721    133.683036     69.314218     30.132557     12.904410    5.831412    2.625387   1.316646   0.815042   0.268848   0.488070   0.185790   0.140456  -0.046765 -0.050971 -0.017007 -0.012696 -0.036693  0.040872  0.043562  0.044680
1218  5.0    111.0 20241126T235803.279005952Z 20241126T235955.000000000Z 1732665595.0 489366.0 6277827.2    14.6 20241126T235956.000000000Z  489368.3  6277822.2        15.2 489368.0 6277822.7       14.3 489364.0 6277831.7       14.9  1.2 Y  3.437143e-04    -99.997166 0.000010 1.132496e-04   -2.893559 23.0     23.223370    -25.758934    -40.173075    -20.619164     -6.445996     -0.865611      1.164573   -0.503240   -1.495562   0.401686  -0.345611   0.002036   0.206207   0.233264  -0.165724  -0.045349 -0.106081 -0.130066 -0.099720 -0.088663 -0.072527 -0.094201 -0.054101
1218  5.0    111.0 20241126T235803.279005952Z 20241126T235955.000000000Z 1732665595.0 489366.0 6277827.2    14.6 20241126T235956.000000000Z  489368.3  6277822.2        15.2 489368.0 6277822.7       14.3 489364.0 6277831.7       14.9  1.3 Z -1.542071e-03 -13809.949766 0.000007 1.449889e-04   -0.245655 23.0    410.511531    499.884897    361.644511    216.565206    132.809267     67.803788     31.231325   15.969080    8.524546   4.473082   2.774273   1.777413   1.106091   0.811336   0.570324   0.419259  0.267874  0.191876  0.175717  0.109541  0.016399 -0.013151  0.010650
1219  5.0    112.0 20241126T235803.279005952Z 20241126T235956.000000000Z 1732665596.0 489366.4 6277826.3    14.7 20241126T235957.000000000Z  489368.9  6277821.4        15.4 489368.6 6277821.9       14.5 489364.3 6277830.7       14.9  1.1 X -1.346881e-03  -5580.514489 0.000010 6.787389e-05    1.278864 23.0    546.547921    486.503657    271.612926    128.555717     65.898682     29.017628     11.909494    5.487086    2.250850   1.233812   0.774413   0.325741   0.408430   0.220591   0.089102  -0.076768 -0.027846  0.022304  0.105248  0.047875  0.025616  0.022056  0.032016
1219  5.0    112.0 20241126T235803.279005952Z 20241126T235956.000000000Z 1732665596.0 489366.4 6277826.3    14.7 20241126T235957.000000000Z  489368.9  6277821.4        15.4 489368.6 6277821.9       14.5 489364.3 6277830.7       14.9  1.2 Y  7.998457e-04   1319.191481 0.000009 1.257351e-04   -2.675563 23.0    -91.567160    -85.132186    -45.256352    -18.190614    -11.090735     -5.522482     -1.323369   -1.414120   -1.997594   0.304189  -0.247245  -0.103698   0.329112   0.153433  -0.172748   0.063111 -0.024121 -0.075112  0.004544 -0.021622 -0.027218 -0.003884 -0.003911
1219  5.0    112.0 20241126T235803.279005952Z 20241126T235956.000000000Z 1732665596.0 489366.4 6277826.3    14.7 20241126T235957.000000000Z  489368.9  6277821.4        15.4 489368.6 6277821.9       14.5 489364.3 6277830.7       14.9  1.3 Z -2.341467e-03 -13953.554122 0.000007 1.444583e-04   -0.067337 23.0    427.860106    506.761804    360.628207    214.339916    130.776626     66.872367     30.850174   15.525686    8.147692   4.363272   2.710570   1.712028   1.086218   0.788192   0.545938   0.411094  0.256445  0.126381  0.093352  0.058714  0.022736  0.013015  0.006788
1220  5.0    113.0 20241126T235803.279005952Z 20241126T235957.000000000Z 1732665597.0 489366.9 6277825.5    14.8 20241126T235958.000000000Z  489369.7  6277820.9        15.6 489369.2 6277821.2       14.7 489364.5 6277829.8       14.9  1.1 X -1.305600e-03  -6185.921053 0.000010 1.333690e-05   -2.136217 23.0    531.244381    477.771029    268.767573    128.146636     66.088841     29.551117     11.984046    6.002434    2.979463   1.432297   1.127515   0.425767   0.280145   0.309546   0.067009  -0.031299 -0.056482 -0.048855  0.082897  0.050411  0.001803 -0.040832  0.001240
1220  5.0    113.0 20241126T235803.279005952Z 20241126T235957.000000000Z 1732665597.0 489366.9 6277825.5    14.8 20241126T235958.000000000Z  489369.7  6277820.9        15.6 489369.2 6277821.2       14.7 489364.5 6277829.8       14.9  1.2 Y  9.478008e-05    841.080048 0.000011 1.257114e-04   -2.631005 23.0    -28.275069    -48.904901    -40.016405    -20.945365    -12.636467     -6.502374     -2.061663   -1.937207   -2.281936  -0.320262  -0.225603   0.051375  -0.110489   0.251474  -0.058804   0.181380  0.016817 -0.080027  0.042921 -0.005779 -0.020185 -0.024250  0.011931
1220  5.0    113.0 20241126T235803.279005952Z 20241126T235957.000000000Z 1732665597.0 489366.9 6277825.5    14.8 20241126T235958.000000000Z  489369.7  6277820.9        15.6 489369.2 6277821.2       14.7 489364.5 6277829.8       14.9  1.3 Z -2.209713e-03 -14195.302304 0.000008 1.443015e-04   -0.223379 23.0    413.127719    481.952863    341.697604    203.926667    125.174837     64.594047     30.311307   15.336667    7.844840   4.356033   2.713238   1.703813   1.063538   0.762852   0.479661   0.361393  0.269143  0.168454  0.087030  0.044088  0.032642  0.056158  0.023175
